split;reason;text;value
784613;name_party;":
Det var i 2008, og det var i 2004, så det er jo næsten sådan en 4-årig
tradition. Det er jo rigtig spændende, at Konservative melder ud på
den her måde, også fordi vi har haft diskussionen her i salen i dag
om de tre oppositionspartier, i hvert fald Liberal Alliance og Konservative og Venstre, og vi har talt om de forskellige syn på, hvordan
den offentlige sektor skal se ud, og hvordan skattetrykket skal være.
Så når fru Benedikte Kiær siger, at den offentlige sektors udgifter
skal holdes i ro, bliver der dermed ment, at det skal holdes på rent
nulvækst. For vi ved jo, at det koster en stigning på ca. 0,8 pct., hvilket den her regering har lagt frem, at bibeholde det velfærdsniveau,
som vi har i dag. For der er en helt naturlig stigning i det. Der er stigende udgifter osv. Så en nulvækst vil jo betyde besparelser. Og hvis
man helt skal fjerne topskatten, kan man sige, at det kan koste sygedagpengene, det kan koste ungdomsuddannelserne, det kan koste ældreplejen eller mange af de andre ting, som koster nogenlunde det
beløb.";Lisbeth Bech Poulsen
785663;Time;"Formanden:
Ordføreren.";Kl. 23:57
785697;Time;"Benedikte Kiær (KF):
Jeg vil lige korrigere spørgeren, for der er forskel på offentlige udgifter og offentligt forbrug. Og når vi taler om at holde det offentlige
forbrug i ro, så er det der, der er fokus, og ikke på den samlede offentlige sektor. Vi har fokus på det offentlige forbrug. Det mener vi
faktisk godt vi kan gå ind og kigge på. Hvis man ser på, hvad den
demografiske udvikling er, vil man opdage, at den er på 0,3 pct. Det
er jo sådan set det, man skal have fokus på. Og det bliver jo reguleret
med pris- og lønudviklingen, hvilket betyder, at man kan have den
samme størrelse i morgen, som man egentlig har i dag. Så det, man
skal ind og finde i forhold til den demografiske udvikling, er 0,3 pct.
Det er der, hvor vi siger: Det må kunne lade sig gøre, ved at man er
mere effektiv, man bruger mere udbud, og ved at man i det hele taget sørger for at modernisere den offentlige sektor. Det er noget,
som regeringen selv har præsenteret i sin 2020-plan.";Kl. 23:57
786674;Time;"Formanden:
Hr. Simon Kollerup for en kort bemærkning.";Kl. 23:58
786739;Time;;Kl. 23:58
786759;name_party;":
Jeg vil gerne følge lidt op på det, hr. Jonas Dahl konstaterede, da han
stillede sit spørgsmål for kort tid siden, nemlig at det egentlig ikke
rigtig virker, som om der er så meget, der binder oppositionen sammen. Man er ikke enig om ret meget og da slet ikke om, hvordan
væksten i det offentlige forbrug skal være. Venstre har så lagt frem,
at man gerne vil have skattelettelser for 13 mia. kr. Man glemmer så
lige at finansiere en stor del af dem.
Det tiltror jeg ikke De Konservative. Jeg er sikker på, at man finansierer alt det, man foreslår, med de besparelser, der skal til. Derfor hæfter jeg mig ved, at De Konservative jo havde en plan om, at
det offentlige forbrug skulle stige med 0,8 pct. Da man havde den
plan, havde man råd til, sagde man, at udgifterne til sundhed kunne
vokse med op til 2 mia. kr. om året. Nu går man så ind for nulvækst.
Så er mit spørgsmål: Skal udgifterne til sundhedsvæsenet stadig væk

122

Onsdag den 30. maj 2012 (F 41)

stige med op til 2 mia. kr. om året? Og hvis de skal det, og der er
nulvækst i kongeriget, er der kun et sted tilbage, hvorfra pengene
kan komme, nemlig fra kommunerne. Så spørger jeg bare på borgernes vegne: Hvor skal de penge så spares ude i kommunerne?";Simon Kollerup
787988;Time;"Formanden:
Ordføreren.";Kl. 23:59
788022;Time;"Benedikte Kiær (KF):
Jeg er sådan set lidt overrasket over, at det kan komme som en kæmpe overraskelse for flere af medlemmerne af regeringspartierne, at
der faktisk er fire forskellige partier i oppositionen. Hvis vi alle sammen mente det samme, burde vi jo bare fusionere til et parti, men vi
er altså fire forskellige partier, og jeg kan berolige spørgeren med, at
vi nok skal finde ud af det. Der er masser, vi kan finde sammen om.
Bl.a. kan vi sagtens finde sammen om, at vi egentlig ønsker at køre
Danmark i en mere borgerlig retning. Så man kan være helt rolig, vi
skal nok finde ud af det. Men tak for bekymringen.
Med hensyn til det offentlige forbrug, må jeg blot sige, at regeringen jo også selv har lagt op til, at man kan sætte gang i nogle reformer, som også giver et afkast. Og der kan man jo bruge noget af
afkastet på at sørge for at prioritere nogle forskellige områder, hvilket regeringen jo selv lægger op til. Det, vi blot siger, er, at vi synes,
man skal prøve at stoppe den automatik, der er i, at der er en bestemt
vækstprocent hvert år frem til 2020.";Kl. 23:59
789109;Time;"Formanden:
Hr. Simon Kollerup.";Kl. 00:00
789151;Time;;Kl. 00:00
789171;name_party;":
Nu kan jeg så forstå, at ordføreren er vældig rolig på borgerlighedens vegne her i landet. Jeg kan godt forstå, hvis borgerne til gengæld ikke er helt så rolige, når det gælder de fire partier, der mener
at kunne danne en regering, hvis der skulle komme et valg, og de får
stemmer nok til det. For politikken stritter jo i alle retninger.
Lad mig bare tage et eksempel, vi har behandlet i Folketinget for
ganske få dage siden, nemlig et beslutningsforslag fra Det Konservative Folkeparti om at fastfryse grundskylden. Det er et forslag, der
vil koste penge for staten og kommunerne. Så er vi tilbage ved det,
som det første spørgsmål også handlede om, nemlig svaret til de borgere, der sidder derude nu og ikke kan finde ud af, hvad de borgerlige mener om grundskyldens fastfrysning, for det er man ikke enig
om i de borgerlige partier.
Men hvad koster det at fastfryse på 2012-niveau, som partiet har
foreslået, og hvor skal de penge spares henne? Eller er det ufinansierede skattelettelser? Jeg tror, der er mange borgere, der er meget i
tvivl om, hvad De Konservative og det øvrige borgerlige Danmark
egentlig vil på det her område.";Simon Kollerup
790318;Time;"Formanden:
Ordføreren.";Kl. 00:02
790352;Time;"Benedikte Kiær (KF):
Det hedder fastfrysning, og det vil sige, at niveauet ligger der, hvor
niveauet ligger, også fremadrettet, så det er jo ikke sådan, at der skal
til at findes penge, med mindre man rundtomkring har kalkuleret
med, at man virkelig skal lade tingene stige og stige. Vi taler om, at
der skal være en fastfrysning.

Med hensyn til det der med, at det er fire forskellige partier, der
mener noget forskelligt, og jeg ved ikke hvad: Ja, vi er fire forskellige partier. Men vi har kunnet finde ud af det i 10 år, så man kan være rolig, vi skal nok kunne finde ud af det fremadrettet efter næste
valg. Så spørgeren behøver slet ikke at være så bekymret. Ja, vi er
forskellige på nogle punkter og har nogle forskellige holdninger,
men der er også meget, der samler.
Det bør spørgeren kunne genfinde på sin egen side, når man har
et støtteparti, der i den grad ikke altid er enig med regeringen.";Kl. 00:02
791269;Time;"Formanden:
Hr. Jacob Bjerregaard for en kort bemærkning.";Kl. 00:03
791337;Time;"Jacob Bjerregaard (S):
Tak for det. Vi kan jo så konkludere, at Det Konservative Folkeparti
ikke længere har finansiering til deres sundhedsløfter med den nulvækst, de nu lægger op til – de har skiftet politik. Jeg skal høre, om
det samme gør sig gældende på afgiftsområdet, som de jo har harceleret over en hel del her i dag. Tilbage i 2009, hvor de lavede den her
berømte forårspakke, var der flere af deres ypperste repræsentanter,
der udtalte, at afgifter var fornuftige, og deres tidligere skatteordfører sagde, at tingene selvfølgelig skulle ses i en helhed, men at man
gerne ville lade afgifterne stige så meget som muligt – det var den
30. april 2009. Daværende økonomiminister Lene Espersen sagde:
Derfor er det nødvendigt, at vi bruger afgifter til at sørge for forebyggende, at vi får et sundere samfund. Vi lægger op til at indføre en
forhøjelse af afgifterne på en lang række varer – is, chokolade, sukkerholdige sodavand osv. Det mener jeg er sund fornuft.
Jeg skal bare i al sin enkelhed høre ordføreren, om hun er enig i
de udtalelser: Var det sund fornuft, og er det stadig væk sund fornuft?";Kl. 00:03
792457;Time;"Formanden:
Ordføreren.";Kl. 00:04
792491;Time;"Benedikte Kiær (KF):
Først kan jeg berolige hr. Jacob Bjerregaard med, at hver gang vi
fremlægger et forslag eller et initiativ og offentliggør noget, skal der
nok følge finansiering med. Det kan jeg berolige spørgeren med,
fuldstændig. Det skal vi nok gøre. Vi skal nok kunne finde ud af at
prioritere midlerne, så vi sørger for, der er penge til de tiltag, som vi
gerne vil sætte i verden. Så bare rolig på det plan.
Med hensyn til det med afgifter bliver man også lige nødt til lidt
at huske, hvad det er for en kontekst, det er i. Det, der også blev sagt,
var, at vi ikke kunne lade f.eks. cigaretpriserne stige så meget, som
en lang række interesseorganisationer gerne ville have at de steg,
fordi vi sagde, at grænsehandelen ellers ville eksplodere på det her
område – plus at der ville være, f.eks. på tobaksområdet, masser af
illegal handel. Derfor fandt vi frem til det niveau, som vi mente at
afgifterne kunne stige til, og vi sammenlignede bl.a. med, hvordan
det så ud i Tyskland.
Det har regeringen jo også selv erkendt, efter at den er kommet
til. Den havde da et ønske om at lade afgifterne på tobaksvarer stige
endnu mere end det, som de egentlig kommer til, netop fordi regeringen er løbet ind i den samme øvelse, som vi gjorde, nemlig at
man skal finde det rette niveau.";Kl. 00:04
793790;Time;"Formanden:
Hr. Jacob Bjerregaard.

Onsdag den 30. maj 2012 (F 41)";Kl. 00:05
793869;Time;"Jacob Bjerregaard (S):
Tak for det, formand. Så det var altså sund fornuft at hæve afgifterne
tilbage i 2009. Jeg skal høre, om det også var udtryk for sund fornuft
at indføre det såkaldte pointsystem, som man jo lavede, og som var
et udtryk for uddannelsessnobberi af den allerværste skuffe. Det har
vi jo heldigvis nu afskaffet med andre partiers hjælp, og vi kan nu
se, at Dansk Folkeparti gerne vil have pointsystemet tilbage – no
surprise. Venstre har sagt, at de gerne vil have et nyt pointsystem –
de siger selvfølgelig så meget, men det er i hvert fald det, vi har kunnet konkludere.
Hvad med De Konservative? Jeg skal spørge, om de er kede af, at
pointsystemet er væk, og om de vil genindføre det eller have et nyt.

123

om iværksætterskatten, vil jeg sige, at det er en af de skatter, som vi
ikke var særlig glade for, og jeg tror også, at jeg på et eller andet
tidspunkt i dag har nævnt, at den ser vi gerne afskaffet. Med hensyn
til det her med investeringsvinduet har jeg det sådan lidt svært med
en sådan en stop and go-politik. Jeg ville egentlig hellere se på,
hvordan vi generelt set kunne sørge for nogle bedre rammevilkår for
vores erhvervsliv, sådan at det ikke kun lige går halvandet år frem,
men går mange år frem, så man virkelig kan se mange år frem som
virksomhed og foretage nogle ordentlige investeringer.";Kl. 00:05
795214;Time;"Formanden:
Hr. Torben Hansen.";Kl. 00:08
795255;Time;;Kl. 00:08
795266;Time;"Formanden:
Ordføreren.";Kl. 00:05
795300;Time;"Benedikte Kiær (KF):
Vi står selvfølgelig ved de ting, som vi har gennemført gennem tiden. Og jeg må lige korrigere: Der er ikke tale om uddannelsessnobberi, hr. Jacob Bjerregaard må simpelt hen til at læse det gamle
pointsystem igen. Men vi står selvfølgelig ved de ting, som vi har
været med til at vedtage. Og ja, regeringen har fjernet det, men vi
mener stadig væk, at der lå nogle gode intentioner og nogle gode
ting bag det, at der skulle laves et pointsystem, som bl.a. åbnede op
for, at man faktisk kunne komme til landet, hvis man var under 24
år, hvis man opfyldte en række krav.
Så jeg synes da, det er helt fornuftigt, at man ser på, om man kan
finde en anden løsning.";Kl. 00:06
795992;Time;"Formanden:
Hr. Torben Hansen for en kort bemærkning.";Kl. 00:06
796065;name_party;":
Jeg synes da, at det er positivt, at den konservative ordfører indrømmer, at iværksætterskatten, som man indførte i 2009, og som resten
af Folketinget har slået regeringen oven i hovedet med var fuldstændig tåbelig, var en fejl, og at man nok ikke var så glad for det. Det er
sådan, at man også elsker folk, der angrer, og det er jo fint.
I forhold til afskrivningsmulighederne kan man eksempelvis se
en artikel i Avisen.dk i dag, hvor bl.a. Dansk Industri er ude at sige,
at det her rent faktisk vil betyde forøgede investeringer i maskiner.
Kunne man ikke forestille sig, at den konservative ordfører, hvis nu
hun lagde alt det der med stop and go og alle mulige andre ting væk,
sagde, at det her rent faktisk også var noget, der kunne være med til
at sætte gang i den danske industri, og noget af det, der kunne være
med til at skabe nogle af de arbejdspladser, som vi alle sammen så
frygtelig gerne vil have? Vi siger rent faktisk, at det forsøger vi at
sætte i gang med skattereformen. Så var der også mulighed for at
være med til at rette op på, at man tidligere var med i en regering,
hvor der rent faktisk forsvandt 130 arbejdspladser hver evig eneste
dag inklusive om søndagen.";Torben Hansen
797263;Time;;Kl. 00:09
797274;Time;;Kl. 00:06
797293;name_party;":
Tak. Noget af det, der prægede den tidligere regering, Lars Løkke
Rasmussen-regeringen, som den konservative ordfører selv var minister i, var, at der forsvandt 130 job om dagen. Vores skattereform,
regeringens skattereform, som er blevet fremlagt, har vi netop kaldt
»Danmark i arbejde«, fordi vi simpelt hen skal have skaffet flere job
i det her land.
I sin ordførertale gennemgik ordføreren alle de ting, som man
kunne lide i vores forslag til skattereform, og alle de ting, som man
ikke kunne lide. Men jeg hørte faktisk ikke den konservative ordfører sige noget om iværksætterskatten, som man selv tidligere var
med til at indføre, og som vi vil afskaffe med den her skattereform,
og jeg hørte heller ikke den konservative ordfører sige noget som
helst om det investeringsvindue, som rent faktisk også vil skaffe tusindvis af nye arbejdspladser. Hvor står Det Konservative Folkeparti
i forhold til at afskaffe iværksætterskatten og i forhold til at åbne et
investeringsvindue med forhøjede afskrivningsmuligheder?";Torben Hansen
