split;reason;text;value
335018;title_name;":
Ministeren.";Lone Loklindt
335041;Time;"Ministeren for børn, ligestilling, integration og sociale forhold
(Manu Sareen):
Da jeg sagde, at det ikke var tilfredsstillende, henviste jeg rent fak‐
tisk til den undersøgelse, som KL har lavet, hvor 12 kommuner ikke
meldte tilbage, om de havde et serviceniveau. Det har de så gjort, ef‐
ter at jeg selvfølgelig skrev til dem. Og det, at jeg skrev til dem, og
det, at jeg er i dialog med KL, er jo sådan set et udtryk for, at vi føl‐
ger det her område meget, meget tæt.";Kl. 18:21
335526;Time;;Kl. 18:21
335562;title_name;":
Fru Karina Adsbøl.";Lone Loklindt
335592;Time;;Kl. 18:21
335612;name_party;":
Det er sådan lidt ambivalent, fordi ministeren anerkender, at der er
udfordringer på området, og siger, at man har en drøftelse med KL,
men der følger ligesom ikke nogen handling efter. Der er nogle kom‐
muner, som måske ikke lige følger op på det her. Hvad sker der så?
Hvad sker der, hvis man ikke får den hjælp, man har behov for –
hvis man ikke får ledsagelse, som ministeren siger at kommunen kan
levere, men åbenbart altså ikke skal levere? Og hvordan får vi rettet
lovgivningen, sådan at vi holder kommunerne op på, at de skal leve‐
re den ydelse, som borgerne har brug for?";Karina Adsbøl
336231;title_name;":
Tak til ministeren for børn, ligestilling, integration og sociale for‐
hold. Så er det fru Anne-Mette Winther Christiansen som ordfører
for Venstre, der indleder ordførerrækken.";Lone Loklindt
336420;Time;(Ordfører);Kl. 18:23
336468;name_party;":
Tak for det. Enhedslisten har fremsat dette beslutningsforslag om
ledsageordning for udviklingshæmmede.
Venstre har selvfølgelig, havde jeg nær sagt, stor sympati for for‐
slaget, fordi man som person med handicap er tvunget til et liv med
visse begrænsninger. Som politikere har vi jo et ansvar for, at de be‐
grænsninger bliver så få som muligt, fordi alle uanset grad af handi‐
cap jo har ret til et liv med indflydelse på egen situation og til aktive
til- og fravalg.
Det er også årsagen til, at Venstre jo sidst i vores finanslovsfor‐
slag til 2015 foreslog, at vi gerne vil gøre noget for den her befolk‐
ningsgruppe og derfor havde held til i satspuljeforhandlingerne at
kæmpe en pulje ind, og den kom til at være på næsten 40 mio. kr.
Det var en god dag, en god forhandling, en lang forhandling. Men
det var rigtig nyttigt, at vi kom i hus med, at der var et beløb at ar‐
bejde med, for vi synes jo, at med puljen på næsten 40 mio. kr. vil
rigtig mange flere handicappede have mulighed for en ledsagelse til
arrangementer og på ferier.
Vi havde gerne set, at puljen var blevet større. Det hele handler
om prioriteringer. Vi synes, at vi kom et rigtig godt stykke ad vejen
med den satspulje, og vi vil gerne bryste os af, at det var Venstre,
der satte det på dagsordenen.
Jeg vil så sige, at selv om sympatien er stor, mener vi, at det for‐
slag her ikke er beregnet grundigt nok, og vi synes også, at det til‐
nærmelsesvis ligner noget af det, vi har forhandlet i satspuljefor‐
handlingerne. I hvert fald er det noget, det ville være meget, meget
naturligt at forhandle om i satspuljeforhandlinger. Derfor mener vi
på nuværende tidspunkt, at det skal ligge der og ikke andre steder.
Så med disse ord vil Venstre altså ikke støtte Enhedslistens for‐
slag.";Anne-Mette Winther Christiansen
338242;Time;;Kl. 18:25
338278;title_name;":
Så er der en kort bemærkning fra fru Stine Brix.

56

Tirsdag den 19. maj 2015 (B 113)";Lone Loklindt
338378;Time;;Kl. 18:25
338395;name_party;":
Tak til Venstre, i hvert fald tak for, at Venstre anerkender, der er en
problemstilling. Man kan sige, at den løsning, som Venstre var med
til at lave i satspuljekredsen, ikke løser det grundlæggende problem,
nemlig at de borgere, som har behov for socialpædagogisk bistand
for at kunne komme ud, ikke har nogen rettigheder, der gør, at de har
sikkerhed for det. De er afhængige af, at deres kommune søger og
får en andel af pengene, og det er jo med satspuljen som bekendt så‐
dan, at det er nogle midlertidige bevillinger, som falder bort igen.
Så jeg forstår egentlig ikke, hvorfor Venstre ikke mere seriøst går
ind i at finde en varig løsning, som kunne sikre de her borgere, som
vi må sige er nogle af de svageste, vi har i vores samfund, en helt
basal rettighed, nemlig rettigheden til at leve et aktivt liv, også uden
for det bosted, hvor de ellers færdes til daglig.";Stine Brix
339281;Time;;Kl. 18:26
339317;title_name;":
Ordføreren.";Lone Loklindt
339340;Time;;Kl. 18:26
339377;name_party;":
Vi synes, at vi skulle have afprøvet, hvor langt vi kunne komme, og
vi kom rigtig, rigtig langt, idet der blev afsat næsten 40 mio. kr. Vi
er bevidste om, at det hele tiden er en prioritering, men vores tillid til
kommunerne er altså også kæmpestor. Og den hjælpes da i hvert fald
på vej, når vi får et svar fra ministeren om, at der er kommet retur‐
svar fra de sidste, hvor man var i tvivl om hvilket serviceniveau der
blev tilbudt, og at det er beskrevet tydeligt, hvilket serviceniveau de
har. Så er vores tillid til kommunerne faktisk på plads.";Anne-Mette Winther Christiansen
339938;Time;;Kl. 18:26
339974;title_name;":
Fru Stine Brix.";Lone Loklindt
340001;Time;;Kl. 18:26
340018;name_party;":
Det er da på en eller anden måde i sig selv interessant, at Venstres
tillid til ministerens svar og til kommunerne er så stor, at man nu sy‐
nes, at det her problem er løst. I virkeligheden ville jeg ønske, at
Venstre lyttede lidt mere til de organisationer, der er på området,
f.eks. LEV, som repræsenterer de pårørende, eller ULF, som repræ‐
senterer nogle af brugerne, eller at de talte med nogle af de borgere,
det egentlig handler om, og nogle af de pårørende. For så er historien
en helt, helt anden.
Der er historien, at det ikke er sådan, at problemet er løst, og at
man har klare rettigheder i forhold til at komme ud. Så måske skulle
Venstre skrue en lille smule ned for den der tillid til, at tingene bare
er i orden, når kommunerne siger, at det er de, og når ministeren si‐
ger, at det er i orden, og så prøve at se, om vi kunne skabe nogle va‐
rige løsninger og nogle klare rettigheder for borgerne på det her om‐
råde.";Stine Brix
340963;Time;;Kl. 18:27
340999;title_name;":
Ordføreren.";Lone Loklindt
341022;Time;;Kl. 18:27
341059;name_party;":
Jeg ved godt, det er unfair at stille et modspørgsmål. Men jeg kunne
godt tænke mig at vide, hvor meget Enhedslisten har forhandlet med
den regering, som den har været et parlamentarisk grundlag for.
Hvorfor har man ikke i de her 4 år presset på for at få sine ønsker
opfyldt? For man kan jo sagtens tage sig lidt betalt for, at man støtter
regeringen i den politik, den ønsker at føre.

Det undrer mig såre, at man vælger at komme herned i Folke‐
tingssalen og stå lidt alene med sine ting og sådan væve lidt rundt.
Så tænker vi andre: Hvorfor katten har de ikke brugt deres 4 år på at
knokle det her igennem? For hvis det var så dybfølt et ønske, ville
man jo også have gjort, hvad man kunne.";Anne-Mette Winther Christiansen
341765;Time;;Kl. 18:28
341801;title_name;":
Tak til Venstres ordfører. Så er det hr. Bjarne Laustsen som ordfører
for Socialdemokraterne.";Lone Loklindt
341906;Time;(Ordfører);Kl. 18:28
341938;name_party;":
Tak for ordet. Vores socialordfører, fru Pernille Rosenkrantz-Theil,
er desværre forhindret i at deltage i behandlingen af B 113 i dag, og
derfor vil jeg på hendes vegne læse ordførertalen op.
Mennesker med handicap skal have de samme rettigheder og mu‐
ligheder for at udnytte deres potentiale som alle mulige andre. Det
må ikke afskære et menneske fra at deltage i samfundslivet, at det er
født med et handicap, eller at handicappet måske er kommet i løbet
af livet. Vi er fuldstændig enige med Enhedslisten i – og i øvrigt og‐
så med resten af Folketingets partier, går jeg ud fra – at når man som
menneske med handicap har behov for ledsagelse, skal man selvføl‐
gelig have det. Det siger sig selv.
Det beslutningsforslag, vi behandler i dag, handler om en udvi‐
delse af den ledsagelse, som borgere med betydelig og varig fysisk
eller psykisk funktionsnedsættelse kan få i henhold til § 45 og § 97 i
serviceloven.
Udvidelsen består af to elementer. Det første element handler
om, at målgruppen foreslås udvidet til også at omfatte udviklings‐
hæmmede, senhjerneskadede og andre borgere med betydelige kog‐
nitive vanskeligheder.
Det andet element handler om typen af ledsagelse. I dag indehol‐
der ledsageordningen i § 45 og § 97 ikke socialpædagogisk bistand,
men udelukkende ledsagelse til aktiviteter, som borgeren selv be‐
stemmer indholdet af. Med beslutningsforslaget foreslås ordningen
udvidet til også at omfatte socialpædagogisk ledsagelse.
Når Enhedslisten nu fremsætter det her beslutningsforslag, bety‐
der det så, at de borgere, som man foreslår at putte ind under ledsa‐
geordningen i § 45 og § 97 i serviceloven, slet ikke bliver tilbudt no‐
gen form for ledsagelse? Nej, heldigvis ikke.
Socialpædagogisk ledsagelse er nemlig allerede i dag en kerne‐
ydelse, som kommunerne skal tilbyde de af deres borgere, der måtte
have behov for det. I stedet for at begynde at indføre mere eller min‐
dre rigide regler mener vi, at det er bedre at påpege over for kommu‐
nerne, hvad det er for nogle forpligtelser, de i forvejen har. For iføl‐
ge § 85 i serviceloven har kommunerne allerede en forpligtelse til at
tilbyde socialpædagogisk ledsagelse til målgruppen for det her be‐
slutningsforslag.
Derfor er vi glade for, at socialministeren har mindet kommuner‐
ne om deres pligter, for vi skal selvfølgelig holde kommunerne fast
på deres ansvar på det her område.
Jeg vil ikke her begynde at gå ind i hele finansieringsdelen af for‐
slaget. I stedet vil jeg nøjes med at udtrykke, at jeg er glad for, at vi i
forbindelse med satspuljeaftalen for 2015 har afsat 39,4 mio. kr.
over 3 år til en ansøgningspulje, der skal gå til udvikling af, hvordan
kommunerne tilbyder ledsagelse og aktiviteter for voksne.
Så vil jeg gerne her til slut gentage, at vi har stor sympati for in‐
tentionen bag Enhedslistens forslag, men selv om vi har det, kan vi
af de årsager, jeg her har nævnt, ikke støtte det.

Tirsdag den 19. maj 2015 (B 113)";Bjarne Laustsen
344890;Time;;Kl. 18:35
344901;Time;;Kl. 18:31
344937;title_name;":
Tak til den socialdemokratiske ordfører. Så er det fru Karina Adsbøl
som ordfører for Dansk Folkeparti.";Lone Loklindt
345052;Time;(Ordfører);Kl. 18:31
345083;name_party;":
Tak for det. Dette beslutningsforslag handler om at pålægge regerin‐
gen, at den inden udgangen af 2015 skal ændre i servicelovens § 45
og § 97 om ledsageordninger, så ledsagelsen også indbefatter social‐
pædagogisk bistand. Borgere med betydelig og varig fysisk eller
psykisk funktionsnedsættelse i alderen 12-67 år har ifølge servicelo‐
vens § 45 og § 97 ret til 15 timers ledsagelse uden for hjemmet om
måneden. Men det gælder ikke for udviklingshæmmede, senhjerne‐
skadede og andre med betydelige kognitive vanskeligheder, der har
brug for socialpædagogisk bistand og altså en særlig kvalificeret led‐
sager, som også kender personen.
I Dansk Folkeparti finder vi det vigtigt, at mennesker, der af den
ene eller den anden grund har behov for socialpædagogisk ledsagel‐
se til aktiviteter eller andre ting, også får det. Og vi kan godt forstå
ønsket om, at det er en person, som også kender ens behov, ens øn‐
sker og ens udfordringer – en, man er tryg ved. Det kan f.eks. være
en fra det personale, der er ansat i botilbuddet, hvor man bor.
Der er udfordringer på området, og det er også nogle af de udfor‐
dringer, vi gentagne gange har rejst over for regeringen, herunder i
samråd og gennem adskillige spørgsmål til ministeren. Kommuner‐
nes Landsforening har den 16. januar 2014 skrevet til landets kom‐
muner, at det ikke er tilladt at opkræve betaling hos borgere for at
dække udgifter, der går til at yde hjælp til socialpædagogisk bistand
efter servicelovens § 85. Skrivelsen er en præcisering af, at der ikke
er lovhjemmel til at tilbyde tillægsydelser til borgerne.
I en del af landets kommuner har borgerne hidtil i forskelligt om‐
fang betalt personalets ledsagerudgifter i forbindelse med ferie og
udflugter m.v. Da det her drejer sig om kommunernes serviceniveau,
er der ofte en række udfordringer, i forbindelse med hvilken hjælp
man kan få, og det afhænger ofte også af, hvor man bor.
Ministeriet for Børn, Ligestilling, Integration og Sociale Forhold
har præciseret, at der efter serviceloven ikke er noget retskrav på at
komme på ferie, men at kommunen selv kan vælge, om deres ser‐
viceniveau indebærer tilbud om pædagogisk ledsagelse på ferie.
I Dansk Folkeparti vil vi gerne være med til at finde nogle løsnin‐
ger. Det gode er så, at der i satspuljeregi blev afsat nogle midler. Der
blev afsat 39,4 mio. kr. til aktiviteter og ledsagelse for personer med
handicap, og det var en bred forligskreds, som jeg tror har et stort
ønske om at hjælpe den gruppe. Dansk Folkeparti er derfor indstillet
på, at vi drøfter dette og finder en holdbar løsning for målgruppen.
Enhedslisten foreslår, at finansieringen skal ske ved, at der spares 5
pct. på statens samlede forbrug af konsulenter.
Samtidig vil vi i Dansk Folkeparti godt opfordre ministeren til at
indgå i en dialog med relevante parter for at finde løsninger på områ‐
det – bl.a. handicaporganisationen LEV – så ministeren kan høre de‐
res holdninger og deres meninger, også om de udfordringer, der er
på det her område. For udfordringerne ser vi specielt hver sommer,
og jeg tror, vi ser dem her til sommer igen.
Men vi ser frem til udvalgsbehandlingen og håber så, at ministe‐
ren er indstillet på at finde nogle holdbare løsninger fremadrettet.";Karina Adsbøl
348318;Time;"57

(Ordfører)";Kl. 18:35
348349;name_party;":
Tak for det. Udviklingshæmmede er en del af vores samfund. De
skal kunne være med og kunne deltage. De må ikke bliver opbevaret
eller isoleret. Derfor er det vigtigt, at de kan blive ledsaget til at
komme ud. Jeg er dermed enig med forslagsstillerne i, at mennesker,
der har brug for ledsagelse, skal kunne få det.
Jeg kan også godt følge Enhedslistens tanke om, at det virker så‐
dan ret ligetil at kræve 15 timers ledsagelse pr. måned for børn fra
12-årsalderen og for voksne med betydelig og varigt nedsat fysisk
eller psykisk funktionsevne. Så er man ligesom sikker på, at alle får
det.
Men lige så meget som det jo giver en ensartethed, lige så meget
strider det mod et fundamentalt princip for mig. Jeg tror, at for at be‐
handle alle ens skal vi behandle hinanden forskelligt, for mennesker,
der er udviklingshæmmede, er ikke ens. De kan være lige så forskel‐
lige som os, og derfor synes jeg, det giver god mening, at reglerne i
dag giver fleksible muligheder for at tilrettelægge hjælpen, så den
passer til den enkelte.
Nogle gange er det også, som om det tæller mere, når vi lægger
snittet herinde på Christiansborg, men kommunalpolitikerne har et
lige så stort ansvar, som vi har her i Folketinget. Og tingene bliver jo
ikke nødvendigvis bedre af, at vi fra Folketingets side binder penge‐
ne på en bestemt måde. Nogle kommuner gør allerede det, at beboe‐
re i botilbud får socialpædagogisk ledsagelse til biografture eller 5dages ferie i sommerhus, og det er ikke sikkert, at en standardiseret
ordning ville være bedre for dem.
Så selv om det er besnærende at lægge snittet herinde fra Christi‐
ansborg, mener jeg, det er bedre, at loven tager højde for, at menne‐
sker ikke er ens, og at kommunen har mulighed for at tilbyde både
kollektiv og individuel pædagogisk ledsagelse. Det skal være dem,
der er tæt på, der bestemmer, hvordan man gør det bedst.
Radikale Venstre kan derfor ikke støtte forslaget.";Lotte Rod
